"SP","5357","11","RuleSetImage_53"
"SP","5357","12",""
"SP","5357","13","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"SP","5357","14","<root entity="ItemProperty" isMetaData="0" typeID="7"><value /><selectedunit /></root>"
"SP","5357","15",""
"SP","5357","16",""
"SP","5357","17",""
"SP","5357","18","<root entity="ItemProperty" isMetaData="0" typeID="7"><value /><selectedunit /></root>"
"SP","5357","37",""
"SP","5357","38",""
"SP","5357","39","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"SP","5357","40","<root entity="ItemProperty" isMetaData="0" typeID="15"><value /></root>"
"SP","5357","41","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5357","42","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5357","43","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5357","44","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5357","45","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"SP","5357","46",""
"SP","5357","47",""
"SP","5357","48",""
"SP","5357","49",""
"SP","5357","50","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5357","73",""
"S","5357","2","End"
"S","5366","2","Start"
"SP","5366","10","<root entity="ItemProperty" isMetaData="0" typeID="1"><value>spell1</value></root>"
"SP","5366","11","RuleSetImage_54"
"SP","5366","12",""
"SP","5366","13","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"SP","5366","14","<root entity="ItemProperty" isMetaData="0" typeID="7"><value /><selectedunit /></root>"
"SP","5366","15",""
"SP","5366","16",""
"SP","5366","17",""
"SP","5366","18","<root entity="ItemProperty" isMetaData="0" typeID="7"><value /><selectedunit /></root>"
"SP","5366","37",""
"SP","5366","38",""
"SP","5366","39","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"SP","5366","40","<root entity="ItemProperty" isMetaData="0" typeID="15"><value /></root>"
"SP","5366","41","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5366","42","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5366","43","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5366","44","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5366","45","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"SP","5366","46",""
"SP","5366","47",""
"SP","5366","48",""
"SP","5366","49",""
"SP","5366","50","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5366","73",""
"S","5366","2","End"
"S","5367","2","Start"
"SP","5367","10","<root entity="ItemProperty" isMetaData="0" typeID="1"><value>spell2</value></root>"
"SP","5367","11","RuleSetImage_55"
"SP","5367","12",""
"SP","5367","13","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"SP","5367","14","<root entity="ItemProperty" isMetaData="0" typeID="7"><value /><selectedunit /></root>"
"SP","5367","15",""
"SP","5367","16",""
"SP","5367","17",""
"SP","5367","18","<root entity="ItemProperty" isMetaData="0" typeID="7"><value /><selectedunit /></root>"
"SP","5367","37",""
"SP","5367","38",""
"SP","5367","39","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"SP","5367","40","<root entity="ItemProperty" isMetaData="0" typeID="15"><value /></root>"
"SP","5367","41","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5367","42","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5367","43","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5367","44","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5367","45","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"SP","5367","46",""
"SP","5367","47",""
"SP","5367","48",""
"SP","5367","49",""
"SP","5367","50","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5367","73",""
"S","5367","2","End"
"S","5376","2","Start"
"SP","5376","10","<root entity="ItemProperty" isMetaData="0" typeID="1"><value>spell1</value></root>"
"SP","5376","11","RuleSetImage_56"
"SP","5376","12",""
"SP","5376","13","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"SP","5376","14","<root entity="ItemProperty" isMetaData="0" typeID="7"><value /><selectedunit /></root>"
"SP","5376","15",""
"SP","5376","16",""
"SP","5376","17",""
"SP","5376","18","<root entity="ItemProperty" isMetaData="0" typeID="7"><value /><selectedunit /></root>"
"SP","5376","37",""
"SP","5376","38",""
"SP","5376","39","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"SP","5376","40","<root entity="ItemProperty" isMetaData="0" typeID="15"><value /></root>"
"SP","5376","41","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5376","42","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5376","43","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5376","44","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5376","45","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"SP","5376","46",""
"SP","5376","47",""
"SP","5376","48",""
"SP","5376","49",""
"SP","5376","50","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5376","73",""
"S","5376","2","End"
"S","5377","2","Start"
"SP","5377","10","<root entity="ItemProperty" isMetaData="0" typeID="1"><value>spell2</value></root>"
"SP","5377","11","RuleSetImage_57"
"SP","5377","12",""
"SP","5377","13","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"SP","5377","14","<root entity="ItemProperty" isMetaData="0" typeID="7"><value /><selectedunit /></root>"
"SP","5377","15",""
"SP","5377","16",""
"SP","5377","17",""
"SP","5377","18","<root entity="ItemProperty" isMetaData="0" typeID="7"><value /><selectedunit /></root>"
"SP","5377","37",""
"SP","5377","38",""
"SP","5377","39","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"SP","5377","40","<root entity="ItemProperty" isMetaData="0" typeID="15"><value /></root>"
"SP","5377","41","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5377","42","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5377","43","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5377","44","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5377","45","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"SP","5377","46",""
"SP","5377","47",""
"SP","5377","48",""
"SP","5377","49",""
"SP","5377","50","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5377","73",""
"S","5377","2","End"
"S","5386","2","Start"
"SP","5386","10","<root entity="ItemProperty" isMetaData="0" typeID="1"><value>spell1</value></root>"
"SP","5386","11","RuleSetImage_58"
"SP","5386","12",""
"SP","5386","13","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"SP","5386","14","<root entity="ItemProperty" isMetaData="0" typeID="7"><value /><selectedunit /></root>"
"SP","5386","15",""
"SP","5386","16",""
"SP","5386","17",""
"SP","5386","18","<root entity="ItemProperty" isMetaData="0" typeID="7"><value /><selectedunit /></root>"
"SP","5386","37",""
"SP","5386","38",""
"SP","5386","39","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"SP","5386","40","<root entity="ItemProperty" isMetaData="0" typeID="15"><value /></root>"
"SP","5386","41","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5386","42","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5386","43","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5386","44","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5386","45","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"SP","5386","46",""
"SP","5386","47",""
"SP","5386","48",""
"SP","5386","49",""
"SP","5386","50","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5386","73",""
"S","5386","2","End"
"S","5387","2","Start"
"SP","5387","10","<root entity="ItemProperty" isMetaData="0" typeID="1"><value>spell2</value></root>"
"SP","5387","11","RuleSetImage_59"
"SP","5387","12",""
"SP","5387","13","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"SP","5387","14","<root entity="ItemProperty" isMetaData="0" typeID="7"><value /><selectedunit /></root>"
"SP","5387","15",""
"SP","5387","16",""
"SP","5387","17",""
"SP","5387","18","<root entity="ItemProperty" isMetaData="0" typeID="7"><value /><selectedunit /></root>"
"SP","5387","37",""
"SP","5387","38",""
"SP","5387","39","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"SP","5387","40","<root entity="ItemProperty" isMetaData="0" typeID="15"><value /></root>"
"SP","5387","41","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5387","42","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5387","43","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5387","44","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5387","45","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"SP","5387","46",""
"SP","5387","47",""
"SP","5387","48",""
"SP","5387","49",""
"SP","5387","50","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5387","73",""
"S","5387","2","End"
"S","5396","2","Start"
"SP","5396","10","<root entity="ItemProperty" isMetaData="0" typeID="1"><value>spell1</value></root>"
"SP","5396","11","RuleSetImage_60"
"SP","5396","12",""
"SP","5396","13","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"SP","5396","14","<root entity="ItemProperty" isMetaData="0" typeID="7"><value /><selectedunit /></root>"
"SP","5396","15",""
"SP","5396","16",""
"SP","5396","17",""
"SP","5396","18","<root entity="ItemProperty" isMetaData="0" typeID="7"><value /><selectedunit /></root>"
"SP","5396","37",""
"SP","5396","38",""
"SP","5396","39","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"SP","5396","40","<root entity="ItemProperty" isMetaData="0" typeID="15"><value /></root>"
"SP","5396","41","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5396","42","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5396","43","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5396","44","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5396","45","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"SP","5396","46",""
"SP","5396","47",""
"SP","5396","48",""
"SP","5396","49",""
"SP","5396","50","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5396","73",""
"S","5396","2","End"
"S","5397","2","Start"
"SP","5397","10","<root entity="ItemProperty" isMetaData="0" typeID="1"><value>spell2</value></root>"
"SP","5397","11","RuleSetImage_61"
"SP","5397","12",""
"SP","5397","13","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"SP","5397","14","<root entity="ItemProperty" isMetaData="0" typeID="7"><value /><selectedunit /></root>"
"SP","5397","15",""
"SP","5397","16",""
"SP","5397","17",""
"SP","5397","18","<root entity="ItemProperty" isMetaData="0" typeID="7"><value /><selectedunit /></root>"
"SP","5397","37",""
"SP","5397","38",""
"SP","5397","39","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"SP","5397","40","<root entity="ItemProperty" isMetaData="0" typeID="15"><value /></root>"
"SP","5397","41","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5397","42","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5397","43","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5397","44","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5397","45","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"SP","5397","46",""
"SP","5397","47",""
"SP","5397","48",""
"SP","5397","49",""
"SP","5397","50","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5397","73",""
"S","5397","2","End"
"S","5406","2","Start"
"SP","5406","10","<root entity="ItemProperty" isMetaData="0" typeID="1"><value>spell1</value></root>"
"SP","5406","11","RuleSetImage_62"
"SP","5406","12",""
"SP","5406","13","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"SP","5406","14","<root entity="ItemProperty" isMetaData="0" typeID="7"><value /><selectedunit /></root>"
"SP","5406","15",""
"SP","5406","16",""
"SP","5406","17",""
"SP","5406","18","<root entity="ItemProperty" isMetaData="0" typeID="7"><value /><selectedunit /></root>"
"SP","5406","37",""
"SP","5406","38",""
"SP","5406","39","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"SP","5406","40","<root entity="ItemProperty" isMetaData="0" typeID="15"><value /></root>"
"SP","5406","41","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5406","42","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5406","43","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5406","44","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5406","45","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"SP","5406","46",""
"SP","5406","47",""
"SP","5406","48",""
"SP","5406","49",""
"SP","5406","50","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5406","73",""
"S","5406","2","End"
"S","5407","2","Start"
"SP","5407","10","<root entity="ItemProperty" isMetaData="0" typeID="1"><value>spell2</value></root>"
"SP","5407","11","RuleSetImage_63"
"SP","5407","12",""
"SP","5407","13","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"SP","5407","14","<root entity="ItemProperty" isMetaData="0" typeID="7"><value /><selectedunit /></root>"
"SP","5407","15",""
"SP","5407","16",""
"SP","5407","17",""
"SP","5407","18","<root entity="ItemProperty" isMetaData="0" typeID="7"><value /><selectedunit /></root>"
"SP","5407","37",""
"SP","5407","38",""
"SP","5407","39","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"SP","5407","40","<root entity="ItemProperty" isMetaData="0" typeID="15"><value /></root>"
"SP","5407","41","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5407","42","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5407","43","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5407","44","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5407","45","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"SP","5407","46",""
"SP","5407","47",""
"SP","5407","48",""
"SP","5407","49",""
"SP","5407","50","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5407","73",""
"S","5407","2","End"
"S","5416","2","Start"
"SP","5416","10","<root entity="ItemProperty" isMetaData="0" typeID="1"><value>spell1</value></root>"
"SP","5416","11","RuleSetImage_64"
"SP","5416","12",""
"SP","5416","13","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"SP","5416","14","<root entity="ItemProperty" isMetaData="0" typeID="7"><value /><selectedunit /></root>"
"SP","5416","15",""
"SP","5416","16",""
"SP","5416","17",""
"SP","5416","18","<root entity="ItemProperty" isMetaData="0" typeID="7"><value /><selectedunit /></root>"
"SP","5416","37",""
"SP","5416","38",""
"SP","5416","39","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"SP","5416","40","<root entity="ItemProperty" isMetaData="0" typeID="15"><value /></root>"
"SP","5416","41","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5416","42","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5416","43","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5416","44","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5416","45","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"SP","5416","46",""
"SP","5416","47",""
"SP","5416","48",""
"SP","5416","49",""
"SP","5416","50","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5416","73",""
"S","5416","2","End"
"S","5417","2","Start"
"SP","5417","10","<root entity="ItemProperty" isMetaData="0" typeID="1"><value>spell2</value></root>"
"SP","5417","11","RuleSetImage_65"
"SP","5417","12",""
"SP","5417","13","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"SP","5417","14","<root entity="ItemProperty" isMetaData="0" typeID="7"><value /><selectedunit /></root>"
"SP","5417","15",""
"SP","5417","16",""
"SP","5417","17",""
"SP","5417","18","<root entity="ItemProperty" isMetaData="0" typeID="7"><value /><selectedunit /></root>"
"SP","5417","37",""
"SP","5417","38",""
"SP","5417","39","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"SP","5417","40","<root entity="ItemProperty" isMetaData="0" typeID="15"><value /></root>"
"SP","5417","41","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5417","42","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5417","43","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5417","44","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5417","45","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"SP","5417","46",""
"SP","5417","47",""
"SP","5417","48",""
"SP","5417","49",""
"SP","5417","50","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5417","73",""
"S","5417","2","End"
"S","5426","2","Start"
"SP","5426","10","<root entity="ItemProperty" isMetaData="0" typeID="1"><value>spell1</value></root>"
"SP","5426","11","RuleSetImage_66"
"SP","5426","12",""
"SP","5426","13","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"SP","5426","14","<root entity="ItemProperty" isMetaData="0" typeID="7"><value /><selectedunit /></root>"
"SP","5426","15",""
"SP","5426","16",""
"SP","5426","17",""
"SP","5426","18","<root entity="ItemProperty" isMetaData="0" typeID="7"><value /><selectedunit /></root>"
"SP","5426","37",""
"SP","5426","38",""
"SP","5426","39","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"SP","5426","40","<root entity="ItemProperty" isMetaData="0" typeID="15"><value /></root>"
"SP","5426","41","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5426","42","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5426","43","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5426","44","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5426","45","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"SP","5426","46",""
"SP","5426","47",""
"SP","5426","48",""
"SP","5426","49",""
"SP","5426","50","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5426","73",""
"S","5426","2","End"
"S","5427","2","Start"
"SP","5427","10","<root entity="ItemProperty" isMetaData="0" typeID="1"><value>spell2</value></root>"
"SP","5427","11","RuleSetImage_67"
"SP","5427","12",""
"SP","5427","13","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"SP","5427","14","<root entity="ItemProperty" isMetaData="0" typeID="7"><value /><selectedunit /></root>"
"SP","5427","15",""
"SP","5427","16",""
"SP","5427","17",""
"SP","5427","18","<root entity="ItemProperty" isMetaData="0" typeID="7"><value /><selectedunit /></root>"
"SP","5427","37",""
"SP","5427","38",""
"SP","5427","39","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"SP","5427","40","<root entity="ItemProperty" isMetaData="0" typeID="15"><value /></root>"
"SP","5427","41","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5427","42","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5427","43","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5427","44","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5427","45","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"SP","5427","46",""
"SP","5427","47",""
"SP","5427","48",""
"SP","5427","49",""
"SP","5427","50","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5427","73",""
"S","5427","2","End"
"S","5436","2","Start"
"SP","5436","10","<root entity="ItemProperty" isMetaData="0" typeID="1"><value>spell1</value></root>"
"SP","5436","11","RuleSetImage_68"
"SP","5436","12",""
"SP","5436","13","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"SP","5436","14","<root entity="ItemProperty" isMetaData="0" typeID="7"><value /><selectedunit /></root>"
"SP","5436","15",""
"SP","5436","16",""
"SP","5436","17",""
"SP","5436","18","<root entity="ItemProperty" isMetaData="0" typeID="7"><value /><selectedunit /></root>"
"SP","5436","37",""
"SP","5436","38",""
"SP","5436","39","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"SP","5436","40","<root entity="ItemProperty" isMetaData="0" typeID="15"><value /></root>"
"SP","5436","41","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5436","42","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5436","43","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5436","44","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5436","45","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"SP","5436","46",""
"SP","5436","47",""
"SP","5436","48",""
"SP","5436","49",""
"SP","5436","50","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5436","73",""
"S","5436","2","End"
"S","5437","2","Start"
"SP","5437","10","<root entity="ItemProperty" isMetaData="0" typeID="1"><value>spell2</value></root>"
"SP","5437","11","RuleSetImage_69"
"SP","5437","12",""
"SP","5437","13","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"SP","5437","14","<root entity="ItemProperty" isMetaData="0" typeID="7"><value /><selectedunit /></root>"
"SP","5437","15",""
"SP","5437","16",""
"SP","5437","17",""
"SP","5437","18","<root entity="ItemProperty" isMetaData="0" typeID="7"><value /><selectedunit /></root>"
"SP","5437","37",""
"SP","5437","38",""
"SP","5437","39","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"SP","5437","40","<root entity="ItemProperty" isMetaData="0" typeID="15"><value /></root>"
"SP","5437","41","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5437","42","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5437","43","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5437","44","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5437","45","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"SP","5437","46",""
"SP","5437","47",""
"SP","5437","48",""
"SP","5437","49",""
"SP","5437","50","<root entity="ItemProperty" isMetaData="0" typeID="4"><value /></root>"
"SP","5437","73",""
"S","5437","2","End"
"I","5057","1","Start"
"IP","5057","1","<root entity="ItemProperty" isMetaData="0" typeID="1"><value>item1</value></root>"
"IP","5057","2",""
"IP","5057","3",""
"IP","5057","4","<root entity="ItemProperty" isMetaData="0" typeID="14"><value>3</value></root>"
"IP","5057","5","<root entity="ItemProperty" isMetaData="0" typeID="7"><value /><selectedunit /></root>"
"IP","5057","6",""
"IP","5057","7",""
"IP","5057","8",""
"IP","5057","9","<root entity="ItemProperty" isMetaData="0" typeID="7"><value /><selectedunit /></root>"
"IP","5057","57",""
"IP","5057","58","<root entity="ItemProperty" isMetaData="0" typeID="15"><value /></root>"
"IP","5057","59","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"IP","5057","60","<root entity="ItemProperty" isMetaData="0" typeID="16"><value /></root>"
"IP","5057","61","<root entity="ItemProperty" isMetaData="0" typeID="4"><value>False</value></root>"
"IP","5057","62","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"IP","5057","63","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"IP","5057","64",""
"IP","5057","65","<root entity="ItemProperty" isMetaData="0" typeID="4"><value>False</value></root>"
"IP","5057","66","<root entity="ItemProperty" isMetaData="0" typeID="4"><value>False</value></root>"
"IP","5057","67","<root entity="ItemProperty" isMetaData="0" typeID="4"><value>False</value></root>"
"IP","5057","68","<root entity="ItemProperty" isMetaData="0" typeID="4"><value>False</value></root>"
"IP","5057","69","<root entity="ItemProperty" isMetaData="0" typeID="4"><value>False</value></root>"
"IP","5057","70","<root entity="ItemProperty" isMetaData="0" typeID="4"><value>False</value></root>"
"I","5057","1","End"
"I","5086","1","Start"
"IP","5086","1","<root entity="ItemProperty" isMetaData="0" typeID="1"><value>fdfgdf</value></root>"
"IP","5086","2","RuleSetImage_70"
"IP","5086","3",""
"IP","5086","4","<root entity="ItemProperty" isMetaData="0" typeID="14"><value>3</value></root>"
"IP","5086","5","<root entity="ItemProperty" isMetaData="0" typeID="7"><value>4</value><selectedunit>KG</selectedunit></root>"
"IP","5086","6",""
"IP","5086","7",""
"IP","5086","8",""
"IP","5086","9","<root entity="ItemProperty" isMetaData="0" typeID="7"><value /><selectedunit>KG</selectedunit></root>"
"IP","5086","57",""
"IP","5086","58","<root entity="ItemProperty" isMetaData="0" typeID="15"><value /></root>"
"IP","5086","59","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"IP","5086","60","<root entity="ItemProperty" isMetaData="0" typeID="16"><value /></root>"
"IP","5086","61","<root entity="ItemProperty" isMetaData="0" typeID="4"><value>False</value></root>"
"IP","5086","62","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"IP","5086","63","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"IP","5086","64",""
"IP","5086","65","<root entity="ItemProperty" isMetaData="0" typeID="4"><value>False</value></root>"
"IP","5086","66","<root entity="ItemProperty" isMetaData="0" typeID="4"><value>False</value></root>"
"IP","5086","67","<root entity="ItemProperty" isMetaData="0" typeID="4"><value>False</value></root>"
"IP","5086","68","<root entity="ItemProperty" isMetaData="0" typeID="4"><value>False</value></root>"
"IP","5086","69","<root entity="ItemProperty" isMetaData="0" typeID="4"><value>False</value></root>"
"IP","5086","70","<root entity="ItemProperty" isMetaData="0" typeID="4"><value>False</value></root>"
"I","5086","1","End"
"I","5104","1","Start"
"IP","5104","1","<root entity="ItemProperty" isMetaData="0" typeID="1"><value>item1</value></root>"
"IP","5104","2","RuleSetImage_71"
"IP","5104","3",""
"IP","5104","4","<root entity="ItemProperty" isMetaData="0" typeID="14"><value>3</value></root>"
"IP","5104","5","<root entity="ItemProperty" isMetaData="0" typeID="7"><value /><selectedunit>test</selectedunit></root>"
"IP","5104","6",""
"IP","5104","7",""
"IP","5104","57",""
"IP","5104","58","<root entity="ItemProperty" isMetaData="0" typeID="15"><value /></root>"
"IP","5104","59","<root entity="ItemProperty" isMetaData="0" typeID="14"><value /></root>"
"IP","5104","60","<root entity="ItemProperty" isMetaData="0" typeID="16"><value /></root>"
"IP","5104","61","<root entity="ItemProperty" isMetaData="0" typeID="4"><value>No</value></root>"
"IP","5104","65","<root entity="ItemProperty" isMetaData="0" typeID="4"><value>Yes</value></root>"
